"tipo_fuente","esquema","nombre","descripcion_objeto","columna","tipo","permite_nulos","es_clave_primaria","tabla_destino","columna_destino","descripcion_columna"
"TABLA","public","snapshots",NULL,"vv_turisticas","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"vv_residenciales","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"plazas_vv_turisticas","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"plazas_vv_residenciales","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"plazas_at_turisticas","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"plazas_at_residenciales","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"pte_total","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"vv_total","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"plazas_v","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"plazas_r","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"plazas_total","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"rit_r","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"rit_v","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"rit","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"rit_r_km2","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"rit_v_km2","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"rit_km2","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"res_km2","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"ph_km2","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"pvv_vh","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"pvv_vt","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"vv_vt","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"ve_vt","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"vh_vt","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"dtr","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"pasr","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"past","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"patsr","numeric","YES","NO",NULL,NULL,NULL
"TABLA","public","snapshots",NULL,"etiqueta","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","spatial_ref_sys",NULL,"srid","integer","NO","SÍ",NULL,NULL,NULL
"TABLA","public","spatial_ref_sys",NULL,"auth_name","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","spatial_ref_sys",NULL,"auth_srid","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","spatial_ref_sys",NULL,"srtext","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","spatial_ref_sys",NULL,"proj4text","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"id","integer","NO","SÍ",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"origen_dato","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"establecimiento_id","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"nombre_comercial","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"modalidad_texto","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"tipologia_texto","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"clasificacion_texto","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"direccion","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"isla_nombre","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"muni_nombre","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"loca_nombre","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"cp","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"dormitorios_indiv","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"dormitorios_dobles","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"unidades_explotacion","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"plazas","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"longitud","double precision","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"latitud","double precision","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"isla_id","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"municipio_id","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"localidad_id","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"modalidad_id","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"tipologia_id","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"clasificacion_id","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"fuente_geocodigo","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"metodo_localidad","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"plazas_estimadas","boolean","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"direccion_match","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"distancia_fuzzy","double precision","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"estado","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"error_msg","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"ultimo_procesado","timestamp without time zone","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"muni_original_gobcan","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"geo_erronea_gobcan","boolean","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"geom","USER-DEFINED","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"audit_nota","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"muni_norm","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"loca_norm","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"dir_norm","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"muni_detectado_geo","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"audit_resultado","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"visual_tag","text","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"tipo_oferta","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"en_area_turistica","boolean","YES","NO",NULL,NULL,NULL
"TABLA","public","staging_import",NULL,"geocode_area_turistica","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","superficies","Superficies por ámbito territorial en hectáreas","id","integer","NO","SÍ",NULL,NULL,NULL
"TABLA","public","superficies","Superficies por ámbito territorial en hectáreas","ambito","character varying","NO","NO",NULL,NULL,"Nivel territorial: canarias, isla, municipio"
"TABLA","public","superficies","Superficies por ámbito territorial en hectáreas","isla_id","integer","YES","NO",NULL,NULL,"ID de isla (NULL para ámbito canarias)"
"TABLA","public","superficies","Superficies por ámbito territorial en hectáreas","municipio_id","integer","YES","NO",NULL,NULL,"ID de municipio (NULL para ámbitos canarias e isla)"
"TABLA","public","superficies","Superficies por ámbito territorial en hectáreas","superficie","numeric","NO","NO",NULL,NULL,"Superficie en hectáreas"
"TABLA","public","tasa_de_ocupacion_vvvv","Tasa de ocupación de viviendas vacacionales por isla y ejercicio","id","integer","NO","SÍ",NULL,NULL,NULL
"TABLA","public","tasa_de_ocupacion_vvvv","Tasa de ocupación de viviendas vacacionales por isla y ejercicio","isla_id","integer","NO","NO","islas","id",NULL
"TABLA","public","tasa_de_ocupacion_vvvv","Tasa de ocupación de viviendas vacacionales por isla y ejercicio","porcentaje","numeric","YES","NO",NULL,NULL,"Porcentaje de ocupación (0-100 con 2 decimales)"
"TABLA","public","tasa_de_ocupacion_vvvv","Tasa de ocupación de viviendas vacacionales por isla y ejercicio","ejercicio","integer","NO","NO",NULL,NULL,"Año del ejercicio"
"TABLA","public","temp_nums",NULL,"numero","text","YES","NO",NULL,NULL,NULL
"TABLA","public","temp_nums",NULL,"num_norm","text","YES","NO",NULL,NULL,NULL
"TABLA","public","tipologias",NULL,"id","integer","NO","SÍ",NULL,NULL,NULL
"TABLA","public","tipologias",NULL,"modalidad_id","integer","YES","NO","modalidades","id",NULL
"TABLA","public","tipologias",NULL,"nombre","character varying","NO","NO",NULL,NULL,NULL
"TABLA","public","tmp_locas_norm",NULL,"municipio_norm","text","YES","NO",NULL,NULL,NULL
"TABLA","public","tmp_locas_norm",NULL,"poblacion","text","YES","NO",NULL,NULL,NULL
"TABLA","public","tmp_locas_norm",NULL,"loca_norm","text","YES","NO",NULL,NULL,NULL
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","id","integer","NO","SÍ",NULL,NULL,NULL
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","ambito","character varying","NO","NO",NULL,NULL,"Nivel territorial del registro: canarias, isla, municipio o localidad."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","isla_id","integer","YES","NO","islas","id","ID de referencia de la isla (Fk tablas maestras)."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","municipio_id","integer","YES","NO","municipios","id","ID de referencia del municipio (Fk tablas maestras)."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","localidad_id","integer","YES","NO",NULL,NULL,"ID de referencia de la localidad (Fk destinos_turisticos)."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","fecha_calculo","timestamp without time zone","YES","NO",NULL,NULL,"Fecha de ejecución del proceso o fecha de referencia del parámetro temporal."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","superficie_km2","numeric","YES","NO",NULL,NULL,"Superficie terrestre en km2 (convertida desde Ha en tabla superficies)."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","poblacion","integer","YES","NO",NULL,NULL,"Población residente censada (último periodo disponible)."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","poblacion_year","integer","YES","NO",NULL,NULL,"Año de referencia del censo de población utilizado"
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","viviendas_total","integer","YES","NO",NULL,NULL,"Total de viviendas del parque inmobiliario (Censo INE/ISTAC)."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","viviendas_vacias","integer","YES","NO",NULL,NULL,"Viviendas sin uso detectado o vacías."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","viviendas_esporadicas","integer","YES","NO",NULL,NULL,"Viviendas de uso secundario o vacacional no reglado."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","viviendas_habituales","integer","YES","NO",NULL,NULL,"Viviendas que constituyen la residencia principal de los habitantes."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","pte_r","integer","YES","NO",NULL,NULL,"Población Turística Equivalente Reglada (Hotelero + Extrahotelero)."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","pte_r_year","integer","YES","NO",NULL,NULL,"Año de referencia de la Población Turística Equivalente Reglada"
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","pte_v","numeric","YES","NO",NULL,NULL,"Población Turística Equivalente en Vivienda Vacacional (admite decimales)"
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","pte_v_periodo","character varying","YES","NO",NULL,NULL,"Periodo (YYYY-MM) del dato de PTE Vacacional"
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","vv_turisticas","integer","YES","NO",NULL,NULL,"Número de Viviendas Vacacionales ubicadas DENTRO de áreas turísticas."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","vv_residenciales","integer","YES","NO",NULL,NULL,"Número de Viviendas Vacacionales ubicadas FUERA de áreas turísticas."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","plazas_vv_turisticas","integer","YES","NO",NULL,NULL,"Total plazas de VV en zonas turísticas."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","plazas_vv_residenciales","integer","YES","NO",NULL,NULL,"Total plazas de VV en zonas residenciales."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","plazas_at_turisticas","integer","YES","NO",NULL,NULL,"Total plazas de Alojamiento Reglado (AT) en zonas turísticas."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","plazas_at_residenciales","integer","YES","NO",NULL,NULL,"Total plazas de Alojamiento Reglado (AT) en zonas residenciales."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","pte_total","numeric","YES","NO",NULL,NULL,"Suma de PTE Reglada y PTE Vacacional (Carga turística total)."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","vv_total","integer","YES","NO",NULL,NULL,"Número total de Viviendas Vacacionales activas."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","plazas_v","integer","YES","NO",NULL,NULL,"Suma total de plazas en Vivienda Vacacional."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","plazas_r","integer","YES","NO",NULL,NULL,"Suma total de plazas en Alojamiento Reglado."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","plazas_total","integer","YES","NO",NULL,NULL,"Capacidad alojativa total (Reglado + Vacacional)."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","rit_r","numeric","YES","NO",NULL,NULL,"Ratio de Intensidad Turística Reglada: PTE_R por cada 100 residentes."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","rit_v","numeric","YES","NO",NULL,NULL,"Ratio de Intensidad Turística Vacacional: PTE_V por cada 100 residentes."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","rit","numeric","YES","NO",NULL,NULL,"Ratio de Intensidad Turística Total: PTE_Total por cada 100 residentes."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","rit_r_km2","numeric","YES","NO",NULL,NULL,"Carga de turistas reglados por km2 de territorio."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","rit_v_km2","numeric","YES","NO",NULL,NULL,"Carga de turistas en VV por km2 de territorio."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","rit_km2","numeric","YES","NO",NULL,NULL,"Carga turística total (PTE) por km2 de territorio."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","res_km2","numeric","YES","NO",NULL,NULL,"Densidad de población residente por km2."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","ph_km2","numeric","YES","NO",NULL,NULL,"Presión Humana Total: (Población + PTE_Total) / km2."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","pvv_vh","numeric","YES","NO",NULL,NULL,"Presión de la VV sobre el uso residencial: (VV_Total / Viviendas_Habituales) * 100."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","pvv_vt","numeric","YES","NO",NULL,NULL,"Peso de la VV en el parque total de viviendas: (VV_Total / Viviendas_Total) * 100."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","vv_vt","numeric","YES","NO",NULL,NULL,"Porcentaje de viviendas vacías sobre el total del parque."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","ve_vt","numeric","YES","NO",NULL,NULL,"Porcentaje de viviendas esporádicas sobre el total del parque."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","vh_vt","numeric","YES","NO",NULL,NULL,"Porcentaje de viviendas habituales sobre el total del parque."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","dtr","numeric","YES","NO",NULL,NULL,"Índice de Desplazamiento: % de VV que se encuentra en zonas turísticas puras."
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","pasr","integer","YES","NO",NULL,NULL,"Plazas alojativas en suelo residencial"
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","past","integer","YES","NO",NULL,NULL,"Plazas alojativas en suelo turístico (microdestinos)"
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","patsr","numeric","YES","NO",NULL,NULL,"Porcentaje de actividad turística en suelo residencial"
"TABLA","public","totales","Tabla maestra de indicadores de sostenibilidad: cruce de población, territorio y carga turística","etiqueta","character varying","YES","NO",NULL,NULL,"Nombre descriptivo del ámbito geográfico"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","id","integer","NO","SÍ",NULL,NULL,"Campo autoincrementado"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","ambito","character varying","NO","NO",NULL,NULL,"Nivel territorial: canarias, isla, municipio, localidad"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","isla_id","integer","YES","NO","islas","id","Código de isla"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","municipio_id","integer","YES","NO","municipios","id","Código de municipio"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","localidad_id","integer","YES","NO","localidades","id","Código de localidad"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","poblacion","integer","YES","NO",NULL,NULL,"Población censada del ámbito"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","plazas_vvtt","integer","YES","NO",NULL,NULL,"Total plazas en viviendas vacacionales"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","plazas_at","integer","YES","NO",NULL,NULL,"Total plazas en alojamientos turísticos"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","plazas_total","integer","YES","NO",NULL,NULL,"Total plazas turísticas (VVTT + AT)"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","vvtt_turisticas","integer","YES","NO",NULL,NULL,"Número de VVTT en áreas turísticas"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","vvtt_residenciales","integer","YES","NO",NULL,NULL,"Número de VVTT en áreas residenciales"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","plazas_vvtt_turisticas","integer","YES","NO",NULL,NULL,"Plazas VVTT en áreas turísticas"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","plazas_vvtt_residenciales","integer","YES","NO",NULL,NULL,"Plazas VVTT en áreas residenciales"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","tasa_ocupacion_vvvv_porcentaje","numeric","YES","NO",NULL,NULL,"Tasa de ocupación VVVV"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","tasa_ocupacion_vvvv_ejercicio","integer","YES","NO",NULL,NULL,"Año de la tasa de ocupación"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","ptevv","integer","YES","NO",NULL,NULL,"Población turística equivalente en vivienda vacacional"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","pte","integer","YES","NO",NULL,NULL,"Población Turística Equivalente total"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","pte_ejercicio","integer","YES","NO",NULL,NULL,"Año de la PTE"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","rit","numeric","YES","NO",NULL,NULL,"Ratio de Intensidad Turística (sobre población)"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","fecha_calculo","timestamp without time zone","YES","NO",NULL,NULL,"Fecha de proceso"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","viviendas_total","integer","YES","NO",NULL,NULL,"Total de viviendas"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","viviendas_vacias","integer","YES","NO",NULL,NULL,"Viviendas vacías en el ámbito"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","viviendas_esporadicas","integer","YES","NO",NULL,NULL,"Viviendas de uso esporádico en el ámbito"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","viviendas_habituales","integer","YES","NO",NULL,NULL,"Viviendas de uso habitual en el ámbito"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","rit_r","numeric","YES","NO",NULL,NULL,"Ratio de Intensidad Turística Reglada (sobre población)"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","rit_v","numeric","YES","NO",NULL,NULL,"Ratio de Intensidad Turística Vacacional (sobre población)"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","pvv_vh","numeric","YES","NO",NULL,NULL,"Presión de la vivienda vacacional sobre la vivienda habitual"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","pvv_vt","numeric","YES","NO",NULL,NULL,"Presión de la vivienda vacacional sobre el total de viviendas"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","vv_vt","numeric","YES","NO",NULL,NULL,"Porcentaje de viviendas vacías sobre el total"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","ve_vt","numeric","YES","NO",NULL,NULL,"Porcentaje de viviendas de uso esporádico sobre el total"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","vh_vt","numeric","YES","NO",NULL,NULL,"Porcentaje de viviendas habituales sobre el total"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","dtr","numeric","YES","NO",NULL,NULL,"Porcentaje de viviendas vacacionales desplazadas a uso turístico en zonas residenciales"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","superficie_ha","numeric","YES","NO",NULL,NULL,"Superficie en hectáreas"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","rit_ha","numeric","YES","NO",NULL,NULL,"Ratio de Intensidad Turística (sobre superficie en hectáreas)"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","rit_r_ha","numeric","YES","NO",NULL,NULL,"Ratio de Intensidad Turística Reglada (sobre superficie en hectáreas)"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","rit_v_ha","numeric","YES","NO",NULL,NULL,"Ratio de Intensidad Turística Vacacional (sobre superficie en hectáreas)"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","ph_ha","numeric","YES","NO",NULL,NULL,"Presión humana total por hectárea"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","res_ha","numeric","YES","NO",NULL,NULL,"Presión humana de los residentes por hectárea"
"TABLA","public","totalizaciones","Datos agregados por ámbito territorial para informes","vvtt_total","integer","YES","NO",NULL,NULL,"Total de viviendas vacacionales"
"TABLA","public","turistas_llegados","Turistas llegados a Canarias por isla y ejercicio","ejercicio","integer","NO","NO",NULL,NULL,"Año del dato"
"TABLA","public","turistas_llegados","Turistas llegados a Canarias por isla y ejercicio","ambito","character varying","NO","NO",NULL,NULL,"Ámbito del dato: canarias o isla"
"TABLA","public","turistas_llegados","Turistas llegados a Canarias por isla y ejercicio","isla_id","integer","YES","NO","islas","id","ID de la isla (NULL para Canarias)"
"TABLA","public","turistas_llegados","Turistas llegados a Canarias por isla y ejercicio","llegadas","integer","NO","NO",NULL,NULL,"Número de turistas llegados"
"TABLA","public","vivienda_terminada_canarias","Viviendas terminadas en Canarias por ejercicio","id","integer","NO","SÍ",NULL,NULL,NULL
"TABLA","public","vivienda_terminada_canarias","Viviendas terminadas en Canarias por ejercicio","ejercicio","integer","NO","NO",NULL,NULL,"Año del ejercicio"
"TABLA","public","vivienda_terminada_canarias","Viviendas terminadas en Canarias por ejercicio","unidades","integer","NO","NO",NULL,NULL,"Número de viviendas terminadas"
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","id","integer","NO","SÍ",NULL,NULL,NULL
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","id_vivienda_gobcan","character varying","NO","NO",NULL,NULL,NULL
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","fecha_alta_sistema","timestamp without time zone","NO","NO",NULL,NULL,"Primera vez que aparece en nuestro sistema"
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","fecha_procesamiento","timestamp without time zone","NO","NO",NULL,NULL,"Última vez que se procesó el registro"
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","id_entidad","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","nombre_establecimiento","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","direccion","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","municipio","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","isla","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","provincia","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","plazas","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","dormitorios","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","longitud","double precision","YES","NO",NULL,NULL,NULL
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","latitud","double precision","YES","NO",NULL,NULL,NULL
"TABLA","public","viviendas_historico","Histórico de viviendas vacacionales con fecha de alta","geom","USER-DEFINED","YES","NO",NULL,NULL,NULL
"TABLA","public","viviendas_municipios","Datos de viviendas por municipio según uso","municipio_id","integer","YES","NO","municipios","id","ID del municipio (FK a municipios)"
"TABLA","public","viviendas_municipios","Datos de viviendas por municipio según uso","total","integer","YES","NO",NULL,NULL,"Total de viviendas en el municipio"
